address,season,year,sq_ft,org,clc_group
2057 WILDER ST,Spring,2004,5576,PLC_Maint,
2048 GERRITT ST,Spring,2008,2805,PLC_Maint,
1517 S STILLMAN ST,Spring,2008,676,PLC_Maint,
1312 S 28TH ST,Fall,2008,10971,PLC_Maint,
1308 S 28TH ST,Fall,2008,10971,PLC_Maint,
2527 ANNIN ST,Spring,2013,5452,PLC_Maint,
2525 ANNIN ST,Spring,2013,5452,PLC_Maint,
2515 ANNIN ST,Spring,2013,5452,PLC_Maint,
1423 S 21ST ST,Spring,2004,5576,PLC_Maint,
2633 FEDERAL ST,Spring,2004,13316,PLC_Maint,
2641 FEDERAL ST,Spring,2004,13316,PLC_Maint,
1302 S 28TH ST,Fall,2008,10971,PLC_Maint,
1304 S 28TH ST,Fall,2008,10971,PLC_Maint,
2607 REED ST,Spring,2008,1890,PLC_Maint,
2623 REED ST,Spring,2004,2835,PLC_Maint,
2641 REED ST,Spring,2004,3108,PLC_Maint,
2639 REED ST,Spring,2004,3108,PLC_Maint,
2704 WHARTON ST,Spring,2005,1740,PLC_Maint,
2224 WILDER ST,Spring,2006,9063,PLC_Maint,
1329 S 23RD ST,Spring,2006,896,PLC_Maint,
1511 S STILLMAN ST,Spring,2008,3450,PLC_Maint,
1314 S 28TH ST,Fall,2008,10971,PLC_Maint,
1306 S 28TH ST,Fall,2008,10971,PLC_Maint,
2529 ANNIN ST,Spring,2013,5452,PLC_Maint,
2521 ANNIN ST,Spring,2013,5452,PLC_Maint,
2411 WHARTON ST,Spring,2013,6225,PLC_Maint,
2628 EARP ST,Spring,2013,2464,PLC_Maint,
2610 EARP ST,Spring,2013,1252,PLC_Maint,
1250 S 23RD ST,Spring,2013,2070,PLC_Maint,
2023 OAKFORD ST,Spring,2013,3528,PLC_Maint,
1550 S LAMBERT ST,Spring,2013,2592,PLC_Maint,
1629 S TANEY ST,Spring,2013,756,PLC_Maint,
1601 S TAYLOR ST,Fall,2008,1160,PLC_Maint,
1618 S TANEY ST,Spring,2013,702,PLC_Maint,
1601 S 24TH ST,Spring,2005,1088,PLC_Maint,
716 EMILY ST,Fall,2015,2050,PLC_Maint,
714 EMILY ST,Fall,2015,2050,PLC_Maint,
718 EMILY ST,Fall,2015,2050,PLC_Maint,
708 EMILY ST,Fall,2015,882,PLC_Maint,
617 EMILY ST,Fall,2015,5671,PLC_Maint,
615 EMILY ST,Fall,2015,5671,PLC_Maint,
611-13 EMILY ST,Fall,2015,5671,PLC_Maint,
609 EMILY ST,Fall,2015,5671,PLC_Maint,
607 EMILY ST,Fall,2015,5671,PLC_Maint,
605 EMILY ST,Fall,2015,5671,PLC_Maint,
618 EMILY ST,Fall,2015,658,PLC_Maint,
610 EMILY ST,Fall,2015,611,PLC_Maint,
501 MERCY ST,Fall,2015,954,PLC_Maint,
509 MERCY ST,Fall,2015,2226,PLC_Maint,
505 MERCY ST,Fall,2015,2226,PLC_Maint,
518 MERCY ST,Fall,2015,2920,PLC_Maint,
516 MERCY ST,Fall,2015,2920,PLC_Maint,
514 MERCY ST,Fall,2015,2920,PLC_Maint,
502 CANTRELL ST,Fall,2015,3256,PLC_Maint,
506 CANTRELL ST,Fall,2015,3256,PLC_Maint,
531 CANTRELL ST,Fall,2015,2544,PLC_Maint,
523 CANTRELL ST,Fall,2015,2544,PLC_Maint,
620 CANTRELL ST,Fall,2015,735,PLC_Maint,
624 CANTRELL ST,Fall,2015,2754,PLC_Maint,
626 CANTRELL ST,Fall,2015,2754,PLC_Maint,
628 CANTRELL ST,Fall,2015,2754,PLC_Maint,
630 CANTRELL ST,Fall,2015,2754,PLC_Maint,
631 CANTRELL ST,Fall,2015,714,PLC_Maint,
639 CANTRELL ST,Fall,2015,1530,PLC_Maint,
628 DUDLEY ST,Fall,2015,2100,PLC_Maint,
624 DUDLEY ST,Fall,2015,2025,PLC_Maint,
623 CANTRELL ST,Fall,2015,2216,PLC_Maint,
619 CANTRELL ST,Fall,2015,2216,PLC_Maint,
621 CANTRELL ST,Fall,2015,2216,PLC_Maint,
636 CANTRELL ST,Fall,2015,1344,PLC_Maint,
634 CANTRELL ST,Fall,2015,1344,PLC_Maint,
1401 S 54TH ST,Spring,2013,1836,PLC_Maint,
5417 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
5626 FLORENCE AVE,Spring,2010,5168,PLC_Maint,
1120 S 54TH ST,Spring,2013,3600,PLC_Maint,
5810 HADFIELD ST,Fall,2015,1495,PLC_Maint,
5830 WHITBY AVE,Fall,2015,1968,PLC_Maint,
5830 WHITBY AVE,Fall,2015,1968,PLC_Maint,
1406 S 58TH ST,Fall,2015,2415,PLC_Maint,
1406 S 58TH ST,Fall,2015,2185,PLC_Maint,
5427 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
1129 S 54TH ST,Spring,2010,2670,PLC_Maint,
5628 FLORENCE AVE,Spring,2010,5168,PLC_Maint,
5411 BELMAR ST,Fall,2013,1080,PLC_Maint,
1324 S 53RD ST,Spring,2010,3584,PLC_Maint,
5512 BALTIMORE AVE,Fall,2013,4950,PLC_Maint,
1257 S RUBY ST,Fall,2013,870,PLC_Maint,
5415 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
5431 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
5421 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
1127 S 54TH ST,Spring,2010,2670,PLC_Maint,
1122 S 54TH ST,Spring,2013,3600,PLC_Maint,
1327 S 54TH ST,Fall,2013,1232,PLC_Maint,
1237 S PEACH ST,Fall,2013,760,PLC_Maint,
1255 S PEACH ST,Fall,2013,756,PLC_Maint,
1265 S RUBY ST,Fall,2013,1044,PLC_Maint,
1231 S RUBY ST,Fall,2013,754,PLC_Maint,
5425 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
5423 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
5419 FLORENCE AVE,Fall,2003,11360,PLC_Maint,
1118 S 54TH ST,Spring,2013,3600,PLC_Maint,
1262 S PEACH ST,Fall,2013,741,PLC_Maint,
1431 S FALLON ST,Fall,2008,3186,PLC_Maint,
5230 CHESTER AVE,Spring,2010,8320,PLC_Maint,
1425 S 49TH ST,Spring,2011,10950,PLC_Maint,
1430 S FALLON ST,Fall,2008,19821,PLC_Maint,
4813 REINHARD ST,Spring,2013,2587,PLC_Maint,
1241 S 52ND ST,Fall,2013,1620,PLC_Maint,
1353 S WILTON ST,Fall,2006,3477,PLC_Maint,
1351 S WILTON ST,Fall,2006,3477,PLC_Maint,
1430 S 49TH ST,Fall,2008,6090,PLC_Maint,
1431 HANSON ST,Fall,2008,19821,PLC_Maint,
1440 S FALLON ST,Fall,2008,19821,PLC_Maint,
5228 CHESTER AVE,Spring,2010,8320,PLC_Maint,
1330 S WILTON ST,Fall,2013,1984,PLC_Maint,
1331 S WILTON ST,Fall,2013,832,PLC_Maint,
5307 CHESTER AVE,Fall,2006,5390,PLC_Maint,
1428 S FALLON ST,Fall,2008,19821,PLC_Maint,
1426 S FALLON ST,Fall,2008,19821,PLC_Maint,
1439 HANSON ST,Fall,2008,19821,PLC_Maint,
1435 HANSON ST,Fall,2008,19821,PLC_Maint,
1422 S FALLON ST,Fall,2008,19821,PLC_Maint,
1435 S FALLON ST,Fall,2008,3186,PLC_Maint,
1231 HANSON ST,Spring,2013,4152,PLC_Maint,
1349 S WILTON ST,Fall,2006,3477,PLC_Maint,
1423 S 49TH ST,Spring,2011,10950,PLC_Maint,
1427 S 49TH ST,Spring,2011,10950,PLC_Maint,
1445 HANSON ST,Fall,2008,19821,PLC_Maint,
1433 HANSON ST,Fall,2008,19821,PLC_Maint,
1437 HANSON ST,Fall,2008,19821,PLC_Maint,
1425 HANSON ST,Fall,2008,19821,PLC_Maint,
1433 S FALLON ST,Fall,2008,3186,PLC_Maint,
5232 CHESTER AVE,Spring,2010,8320,PLC_Maint,
5229 CHESTER AVE,Fall,2013,1288,PLC_Maint,
1332 S WILTON ST,Fall,2013,1984,PLC_Maint,
5303 CHESTER AVE,Fall,2006,5390,PLC_Maint,
1441 HANSON ST,Fall,2008,19821,PLC_Maint,
1429 HANSON ST,Fall,2008,19821,PLC_Maint,
4825 PASCHALL AVE,Fall,2008,19821,PLC_Maint,
1423 HANSON ST,Fall,2008,19821,PLC_Maint,
1502 HANSON ST,Spring,2011,3509,PLC_Maint,
1503 S 49TH ST,Spring,2011,3509,PLC_Maint,
1437 S FALLON ST,Fall,2008,3186,PLC_Maint,
5234 CHESTER AVE,Spring,2010,8320,PLC_Maint,
1235 HANSON ST,Spring,2013,4152,PLC_Maint,
1233 HANSON ST,Spring,2013,4152,PLC_Maint,
1408 S 52ND ST,Fall,2013,1106,PLC_Maint,
5050R BALTIMORE AVE,Spring,2010,4021,PLC_Maint,
5050 BALTIMORE AVE,Spring,2010,4021,PLC_Maint,
732 S 51ST ST, , ,7519,PLC_Maint,
736 S 51ST ST, , ,7519,PLC_Maint,
738 S 51ST ST, , ,7519,PLC_Maint,
5114 BALTIMORE AVE, , ,20541,PLC_Maint,
734 S 51ST ST, , ,7519,PLC_Maint,
5112 BALTIMORE AVE, , ,20541,PLC_Maint,
728 S 51ST ST, , ,7519,PLC_Maint,
5116 BALTIMORE AVE, , ,20541,PLC_Maint,
5100-06 BALTIMORE AVE, , ,20541,PLC_Maint,
5419-23 WOODLAND AVE,Spring,2007,10455,PLC_Maint,
4919 PASCHALL AVE,Fall,2008,7885,PLC_Maint,
4920 PASCHALL AVE,Fall,2008,6072,PLC_Maint,
5434 WOODLAND AVE,Fall,2007,7584,PLC_Maint,
5440 WOODLAND AVE,Spring,2007,7278,PLC_Maint,
1808 S VOGDES ST,Spring,2007,5218,PLC_Maint,
5432 WOODLAND AVE,Fall,2007,7584,PLC_Maint,
4936 PASCHALL AVE,Fall,2008,2106,PLC_Maint,
1506 S 53RD ST,Fall,2013,1148,PLC_Maint,
5415 WOODLAND AVE,Spring,2007,10455,PLC_Maint,
5438 WOODLAND AVE,Spring,2007,7278,PLC_Maint,
5536 WOODLAND AVE,Spring,2007,5440,PLC_Maint,
5221 WOODLAND AVE,Fall,2007,5040,PLC_Maint,
5225 WOODLAND AVE,Fall,2007,5040,PLC_Maint,
5442 WOODLAND AVE,Spring,2007,7278,PLC_Maint,
5532 WOODLAND AVE,Spring,2007,5440,PLC_Maint,
5413 WOODLAND AVE,Fall,2007,1858,PLC_Maint,
5430 WOODLAND AVE,Fall,2007,7584,PLC_Maint,
4927 PASCHALL AVE,Fall,2008,7885,PLC_Maint,
4921 PASCHALL AVE,Fall,2008,7885,PLC_Maint,
4922 PASCHALL AVE,Fall,2008,6072,PLC_Maint,
1427 S PAXON ST,Fall,2013,1815,PLC_Maint,
1519 S 53RD ST,Fall,2013,1596,PLC_Maint,
5524 WOODLAND AVE,Spring,2007,5218,PLC_Maint,
5530 WOODLAND AVE,Spring,2007,5440,PLC_Maint,
5203 WOODLAND AVE,Fall,2007,1773,PLC_Maint,
4926 PASCHALL AVE,Fall,2008,6072,PLC_Maint,
1425 S PAXON ST,Fall,2013,1815,PLC_Maint,
5743 WOODLAND AVE,Spring,2007,2703,PLC_Maint,
5733 WOODLAND AVE,Spring,2007,4167,PLC_Maint,
5745 WOODLAND AVE,Spring,2007,2703,PLC_Maint,
2061 S 60TH ST,Fall,2007,928,PLC_Maint,
5737 WOODLAND AVE,Spring,2007,4167,PLC_Maint,
5735 WOODLAND AVE,Spring,2007,4167,PLC_Maint,
6132 REINHARD ST,Spring,2002,14640,PLC_Maint,
6111 REINHARD ST,Spring,2002,14640,PLC_Maint,
2018 S 61ST ST,Spring,2002,14640,PLC_Maint,
6070 REINHARD ST,Fall,2006,840,PLC_Maint,
6055 UPLAND ST,Fall,2006,5042,PLC_Maint,
6033 REINHARD ST,Fall,2006,960,PLC_Maint,
6027 REINHARD ST,Fall,2006,4774,PLC_Maint,
6010 REINHARD ST,Fall,2006,4742,PLC_Maint,
6026 UPLAND ST,Fall,2006,3477,PLC_Maint,
6068 UPLAND ST,Spring,2007,3306,PLC_Maint,
6020 ALLMAN ST,Fall,2007,1020,PLC_Maint,
6015 ALLMAN ST,Fall,2007,5400,PLC_Maint,
6053 REGENT ST,Fall,2007,2112,PLC_Maint,
6136 UPLAND ST,Fall,2007,982,PLC_Maint,
6170 UPLAND ST,Fall,2007,4251,PLC_Maint,
1938 S 65TH ST, , ,5845,PLC_Maint,
6136 REINHARD ST,Spring,2002,14640,PLC_Maint,
6133 REINHARD ST,Spring,2002,14640,PLC_Maint,
6165 REINHARD ST,Fall,2006,4746,PLC_Maint,
6141 REINHARD ST,Fall,2006,1779,PLC_Maint,
6087 REINHARD ST,Fall,2006,6168,PLC_Maint,
6084 REINHARD ST,Fall,2006,11787,PLC_Maint,
6086 REINHARD ST,Fall,2006,11787,PLC_Maint,
6056 REINHARD ST,Fall,2006,5042,PLC_Maint,
6020 REINHARD ST,Fall,2006,2944,PLC_Maint,
6015 UPLAND ST,Fall,2006,4742,PLC_Maint,
6028 UPLAND ST,Fall,2006,3477,PLC_Maint,
6059 UPLAND ST,Spring,2007,1920,PLC_Maint,
6066 UPLAND ST,Spring,2007,3306,PLC_Maint,
6088 UPLAND ST,Spring,2007,2908,PLC_Maint,
6021 ALLMAN ST,Fall,2007,5400,PLC_Maint,
6017 ALLMAN ST,Fall,2007,5400,PLC_Maint,
6004 ALLMAN ST,Fall,2007,1058,PLC_Maint,
6013 REGENT ST,Fall,2007,2210,PLC_Maint,
6021 REGENT ST,Fall,2007,4096,PLC_Maint,
2024 S 61ST ST,Fall,2007,3550,PLC_Maint,
2026 S 61ST ST,Fall,2007,3550,PLC_Maint,
1940 S 65TH ST, , ,5845,PLC_Maint,
6128 REINHARD ST,Spring,2002,14640,PLC_Maint,
6124 REINHARD ST,Spring,2002,14640,PLC_Maint,
6126 REINHARD ST,Spring,2002,14640,PLC_Maint,
6081 UPLAND ST,Spring,2007,1736,PLC_Maint,
6083 UPLAND ST,Fall,2006,11787,PLC_Maint,
6074 REINHARD ST,Fall,2006,821,PLC_Maint,
6059 REINHARD ST,Fall,2006,5704,PLC_Maint,
6067 UPLAND ST,Fall,2006,3558,PLC_Maint,
6069 UPLAND ST,Fall,2006,3558,PLC_Maint,
6053 UPLAND ST,Fall,2006,5042,PLC_Maint,
6049 REINHARD ST,Fall,2006,5704,PLC_Maint,
6011 REINHARD ST,Fall,2006,3658,PLC_Maint,
6016 UPLAND ST,Fall,2006,1736,PLC_Maint,
6048 UPLAND ST,Spring,2007,5246,PLC_Maint,
6044 UPLAND ST,Spring,2007,5246,PLC_Maint,
6062 UPLAND ST,Spring,2007,3306,PLC_Maint,
6076 UPLAND ST,Spring,2007,806,PLC_Maint,
1940 S 60TH ST,Fall,2007,3250,PLC_Maint,
1938 S 60TH ST,Fall,2007,3250,PLC_Maint,
6020 REGENT ST,Fall,2007,1984,PLC_Maint,
6017 REGENT ST,Fall,2007,4096,PLC_Maint,
6019 REGENT ST,Fall,2007,4096,PLC_Maint,
2028 S 61ST ST,Fall,2007,3550,PLC_Maint,
2034 S 61ST ST,Fall,2007,4214,PLC_Maint,
2032 S 61ST ST,Fall,2007,4214,PLC_Maint,
6143 UPLAND ST,Fall,2007,1130,PLC_Maint,
6158 UPLAND ST,Fall,2007,6592,PLC_Maint,
6154 UPLAND ST,Fall,2007,6592,PLC_Maint,
6160 UPLAND ST,Fall,2007,6592,PLC_Maint,
6163 UPLAND ST,Fall,2007,2488,PLC_Maint,
6161 UPLAND ST,Fall,2007,2488,PLC_Maint,
6030 YOCUM ST,Fall,2013,3996,PLC_Maint,
6127 REINHARD ST,Spring,2002,14640,PLC_Maint,
6167 REINHARD ST,Fall,2006,4746,PLC_Maint,
6116 REINHARD ST,Fall,2006,967,PLC_Maint,
6085 UPLAND ST,Fall,2006,11787,PLC_Maint,
6063 REINHARD ST,Fall,2006,880,PLC_Maint,
6057 REINHARD ST,Fall,2006,5704,PLC_Maint,
6053 REINHARD ST,Fall,2006,5704,PLC_Maint,
6018 REINHARD ST,Fall,2006,2944,PLC_Maint,
6015 REINHARD ST,Fall,2006,3658,PLC_Maint,
6011 UPLAND ST,Fall,2006,4742,PLC_Maint,
6018 UPLAND ST,Fall,2006,1736,PLC_Maint,
6024 UPLAND ST,Fall,2006,3477,PLC_Maint,
1942 S 60TH ST,Fall,2007,3250,PLC_Maint,
1934 S 60TH ST,Fall,2007,3250,PLC_Maint,
6018 REGENT ST,Fall,2007,1984,PLC_Maint,
6051 REGENT ST,Fall,2007,2112,PLC_Maint,
6144 UPLAND ST,Fall,2007,858,PLC_Maint,
6146 REINHARD ST,Spring,2002,14640,PLC_Maint,
6142 REINHARD ST,Spring,2002,14640,PLC_Maint,
6130 REINHARD ST,Spring,2002,14640,PLC_Maint,
6129 REINHARD ST,Spring,2002,14640,PLC_Maint,
6131 REINHARD ST,Spring,2002,14640,PLC_Maint,
6169 REINHARD ST,Fall,2006,4746,PLC_Maint,
6161 REINHARD ST,Fall,2006,4746,PLC_Maint,
6163 REINHARD ST,Fall,2006,4746,PLC_Maint,
6143 REINHARD ST,Fall,2006,1779,PLC_Maint,
6083 REINHARD ST,Fall,2006,6168,PLC_Maint,
6081 REINHARD ST,Fall,2006,6168,PLC_Maint,
6082 REINHARD ST,Fall,2006,11787,PLC_Maint,
6054 REINHARD ST,Fall,2006,5042,PLC_Maint,
6037 REINHARD ST,Fall,2006,1711,PLC_Maint,
6023 REINHARD ST,Fall,2006,4774,PLC_Maint,
6025 REINHARD ST,Fall,2006,4774,PLC_Maint,
6013 UPLAND ST,Fall,2006,4742,PLC_Maint,
6007 UPLAND ST,Fall,2006,3814,PLC_Maint,
6034 UPLAND ST,Fall,2006,2562,PLC_Maint,
6036 UPLAND ST,Fall,2006,2562,PLC_Maint,
6032 UPLAND ST,Fall,2006,2562,PLC_Maint,
6040 UPLAND ST,Spring,2007,5246,PLC_Maint,
6046 UPLAND ST,Spring,2007,5246,PLC_Maint,
6050 UPLAND ST,Spring,2007,5246,PLC_Maint,
6075 UPLAND ST,Spring,2007,806,PLC_Maint,
6009 ALLMAN ST,Fall,2007,5400,PLC_Maint,
6026 REGENT ST,Fall,2007,945,PLC_Maint,
6031 REGENT ST,Fall,2007,1952,PLC_Maint,
6036 REGENT ST,Fall,2007,930,PLC_Maint,
6042 REGENT ST,Fall,2007,1920,PLC_Maint,
6070 REGENT ST,Fall,2007,1920,PLC_Maint,
2020 S 61ST ST,Spring,2002,14640,PLC_Maint,
6144 REINHARD ST,Spring,2002,14640,PLC_Maint,
6138 REINHARD ST,Spring,2002,14640,PLC_Maint,
6162 UPLAND ST,Fall,2007,6592,PLC_Maint,
6156 UPLAND ST,Fall,2007,6592,PLC_Maint,
6157 REINHARD ST,Fall,2006,883,PLC_Maint,
6115 REINHARD ST,Spring,2002,14640,PLC_Maint,
6113 REINHARD ST,Spring,2002,14640,PLC_Maint,
6085 REINHARD ST,Fall,2006,6168,PLC_Maint,
6052 REINHARD ST,Fall,2006,5042,PLC_Maint,
6051 REINHARD ST,Fall,2006,5704,PLC_Maint,
6013 REINHARD ST,Fall,2006,3658,PLC_Maint,
6009 REINHARD ST,Fall,2006,3658,PLC_Maint,
6002 REINHARD ST,Fall,2006,3814,PLC_Maint,
6080 UPLAND ST,Spring,2007,1736,PLC_Maint,
6079 UPLAND ST,Fall,2006,11787,PLC_Maint,
6090 UPLAND ST,Spring,2007,2908,PLC_Maint,
6011 ALLMAN ST,Fall,2007,5400,PLC_Maint,
1936 S 60TH ST,Fall,2007,3250,PLC_Maint,
1928 S 60TH ST,Fall,2007,1232,PLC_Maint,
6085 REGENT ST,Fall,2007,1353,PLC_Maint,
1936 S 65TH ST, , ,5845,PLC_Maint,
5715 CHESTER AVE,Fall,2006,4458,PLC_Maint,
1820 S 58TH ST,Fall,2007,5508,PLC_Maint,
1816 S 58TH ST,Fall,2007,5508,PLC_Maint,
1933 S REDFIELD ST,Fall,2013,897,PLC_Maint,
5809 CHESTER AVE,Fall,2015,1632,PLC_Maint,
5823 CHESTER AVE,Fall,2015,2346,PLC_Maint,
5926 CHESTER AVE,Fall,2015,1564,PLC_Maint,
5725 CHESTER AVE,Fall,2015,1022,PLC_Maint,
1812 S 58TH ST,Fall,2007,5508,PLC_Maint,
1818 S 58TH ST,Fall,2007,5508,PLC_Maint,
1803 S 58TH ST,Fall,2007,3154,PLC_Maint,
1915 S REDFIELD ST,Fall,2013,5504,PLC_Maint,
1814 S 58TH ST,Fall,2007,5508,PLC_Maint,
5709 CHESTER AVE,Fall,2006,3680,PLC_Maint,
5721 CHESTER AVE,Fall,2006,4458,PLC_Maint,
1830 S 58TH ST,Fall,2007,2754,PLC_Maint,
1828 S 58TH ST,Fall,2007,2754,PLC_Maint,
1925 S SALFORD ST,Fall,2013,910,PLC_Maint,
1805 S 58TH ST,Fall,2007,3154,PLC_Maint,
1917 S REDFIELD ST,Fall,2013,5504,PLC_Maint,
5816 WARRINGTON AVE,Fall,2007,2901,PLC_Maint,
5814 WARRINGTON AVE,Fall,2007,2901,PLC_Maint,
1705 S 58TH ST,Fall,2015,1092,PLC_Maint,
5843 WILLOWS AVE,Fall,2015,4110,PLC_Maint,
5836 WILLOWS AVE,Fall,2015,4356,PLC_Maint,
5838 WILLOWS AVE,Fall,2015,4356,PLC_Maint,
5842 WILLOWS AVE,Fall,2015,4356,PLC_Maint,
5840 WILLOWS AVE,Fall,2015,4356,PLC_Maint,
5852 WILLOWS AVE,Fall,2015,1815,PLC_Maint,
5858 WILLOWS AVE,Fall,2015,1573,PLC_Maint,
1614 S 58TH ST,Fall,2015,1110,PLC_Maint,
5857 WILLOWS AVE,Fall,2015,2055,PLC_Maint,
5811 BEAUMONT ST,Fall,2015,1400,PLC_Maint,
5823 PENTRIDGE ST,Fall,2015,2645,PLC_Maint,
5821 PENTRIDGE ST,Fall,2015,2645,PLC_Maint,
5824 WARRINGTON AVE,Fall,2015,1246,PLC_Maint,
5824 WARRINGTON AVE,Fall,2015,1246,PLC_Maint,
5844 BEAUMONT ST,Fall,2015,950,PLC_Maint,
5844 BEAUMONT ST,Fall,2015,891,PLC_Maint,
5833 WILLOWS AVE,Fall,2015,3538,PLC_Maint,
5831 WILLOWS AVE,Fall,2015,3538,PLC_Maint,
5833 WILLOWS AVE,Fall,2015,3538,PLC_Maint,
5831 WILLOWS AVE,Fall,2015,3538,PLC_Maint,
5810 WILLOWS AVE,Fall,2015,2400,PLC_Maint,
5810 WILLOWS AVE,Fall,2015,2400,PLC_Maint,
1615 S 59TH ST,Fall,2015,1242,PLC_Maint,
1615 S 59TH ST,Fall,2015,1604,PLC_Maint,
1534 S 58TH ST,Fall,2015,2000,PLC_Maint,
1534 S 58TH ST,Fall,2015,2000,PLC_Maint,
5660 BEAUMONT ST,Spring,2010,1093,PLC_Maint,
5933 WINDSOR ST,Fall,2013,780,PLC_Maint,
2145 S 57TH ST,Fall,2007,8358,PLC_Maint,
1724 S 58TH ST,Fall,2007,3864,PLC_Maint,
5631 WARRINGTON AVE,Spring,2010,4670,PLC_Maint,
5650 FLORENCE AVE,Spring,2010,2535,PLC_Maint,
5420 TRINITY ST,Fall,2013,4230,PLC_Maint,
1518 S 55TH ST,Fall,2013,1900,PLC_Maint,
5816 BEAUMONT ST,Fall,2013,1190,PLC_Maint,
1738 S 58TH ST,Fall,2007,3864,PLC_Maint,
5811 BELMAR ST,Fall,2013,1156,PLC_Maint,
1718 S 58TH ST,Fall,2013,1200,PLC_Maint,
5629 WARRINGTON AVE,Spring,2010,4670,PLC_Maint,
1622-24 S 57TH ST,Spring,2010,4320,PLC_Maint,
1600 S 59TH ST,Spring,2010,16998,PLC_Maint,
1734 S 58TH ST,Fall,2007,3864,PLC_Maint,
1722 S 58TH ST,Fall,2007,3864,PLC_Maint,
5648 FLORENCE AVE,Spring,2010,2535,PLC_Maint,
6035 TRINITY ST,Fall,2013,6223,PLC_Maint,
6031 TRINITY ST,Fall,2013,1836,PLC_Maint,
6043 TRINITY ST,Fall,2013,6223,PLC_Maint,
6029 TRINITY ST,Fall,2013,1836,PLC_Maint,
6041 TRINITY ST,Fall,2013,6223,PLC_Maint,
6037 TRINITY ST,Fall,2013,6223,PLC_Maint,
3910 BROWN ST,Spring,2016,20976,PLC_Maint,
3960 RENO ST,Spring,2016,9673,PLC_Maint,
3962 RENO ST,Spring,2016,9673,PLC_Maint,
3900 PARRISH ST,Spring,2016,2204,PLC_Maint,
3902 PARRISH ST,Spring,2016,2204,PLC_Maint,
3964 RENO ST,Spring,2016,9673,PLC_Maint,
3951 BROWN ST,Spring,2016,9673,PLC_Maint,
3953 BROWN ST,Spring,2016,9673,PLC_Maint,
3955 BROWN ST,Spring,2016,9673,PLC_Maint,
819 UNION ST,Spring,2016,6688,PLC_Maint,
817 UNION ST,Spring,2016,6688,PLC_Maint,
3957 BROWN ST,Spring,2016,9673,PLC_Maint,
815 UNION ST,Spring,2016,6688,PLC_Maint,
813 UNION ST,Spring,2016,6688,PLC_Maint,
811 UNION ST,Spring,2016,6688,PLC_Maint,
751 N DE KALB ST,Spring,2016,6660,PLC_Maint,
749 N DE KALB ST,Spring,2016,6660,PLC_Maint,
755 N DE KALB ST,Spring,2016,6660,PLC_Maint,
753 N DE KALB ST,Spring,2016,6660,PLC_Maint,
3959 BROWN ST,Spring,2016,9673,PLC_Maint,
757 N DE KALB ST,Spring,2016,6660,PLC_Maint,
3712 BROWN ST,Spring,2016,6660,PLC_Maint,
3714 BROWN ST,Spring,2016,6660,PLC_Maint,
870 N PRESTON ST,Spring,2003,5600,PLC_Maint,
813 N 40TH ST,Spring,2004,8360,PLC_Maint,
857 N 40TH ST,Spring,2004,29643,PLC_Maint,
859 N 40TH ST,Spring,2004,29643,PLC_Maint,
827 N 40TH ST,Fall,2004,3256,PLC_Maint,
838 N 40TH ST,Fall,2004,3321,PLC_Maint,
818 N 40TH ST,Spring,2008,8800,PLC_Maint,
822 N 40TH ST,Spring,2008,8800,PLC_Maint,
807 N PRESTON ST,Spring,2014,2375,PLC_Maint,
772 N DE KALB ST,Spring,2006,19507,PLC_Maint,
871 BUDD ST,Spring,2013,5600,PLC_Maint,
873 BUDD ST,Spring,2013,5600,PLC_Maint,
815 N 40TH ST,Spring,2004,8360,PLC_Maint,
809 N 40TH ST,Spring,2004,8360,PLC_Maint,
853 N 40TH ST,Spring,2004,29643,PLC_Maint,
830 N 40TH ST,Spring,2008,4576,PLC_Maint,
3729 BROWN ST,Spring,2002,58446,PLC_Maint,
3723 BROWN ST,Spring,2002,58446,PLC_Maint,
3701 BROWN ST,Spring,2002,58446,PLC_Maint,
774 N DE KALB ST,Spring,2006,19507,PLC_Maint,
822 N 38TH ST,Spring,2006,5895,PLC_Maint,
839 N 39TH ST,Spring,2014,2175,PLC_Maint,
845 N 40TH ST,Spring,2004,29643,PLC_Maint,
843 N 40TH ST,Spring,2004,29643,PLC_Maint,
863 N 40TH ST,Spring,2004,29643,PLC_Maint,
824 SLOAN ST,Spring,2004,29643,PLC_Maint,
865 N 40TH ST,Spring,2004,29643,PLC_Maint,
866 N 40TH ST,Spring,2014,1998,PLC_Maint,
891 N PRESTON ST,Spring,2014,5664,PLC_Maint,
3704 MANTUA AVE,Spring,2002,58446,PLC_Maint,
3726 MANTUA AVE,Spring,2002,58446,PLC_Maint,
3705 BROWN ST,Spring,2002,58446,PLC_Maint,
3733 BROWN ST,Spring,2002,58446,PLC_Maint,
813 N 38TH ST,Spring,2002,58446,PLC_Maint,
805 N 38TH ST,Spring,2002,58446,PLC_Maint,
3702 MANTUA AVE,Spring,2002,58446,PLC_Maint,
3715 BROWN ST,Spring,2002,58446,PLC_Maint,
3737 BROWN ST,Spring,2002,58446,PLC_Maint,
